"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-08-09 00:00","2011","08","09","00:00"," ","19.0","","12.1","","64","","35","","11","","25.0","","100.12","","","","","","Mostly Cloudy"
"2011-08-09 01:00","2011","08","09","01:00"," ","18.1","","11.7","","66","","35","","7","","25.0","","100.09","","","","","","Mostly Cloudy"
"2011-08-09 02:00","2011","08","09","02:00"," ","17.7","","11.9","","69","","36","","4","","25.0","","100.05","","","","","","Mainly Clear"
"2011-08-09 03:00","2011","08","09","03:00"," ","17.5","","12.0","","70","","36","","7","","25.0","","100.05","","","","","","Mainly Clear"
"2011-08-09 04:00","2011","08","09","04:00"," ","17.4","","12.2","","72","","4","","9","","25.0","","100.04","","","","","","Mainly Clear"
"2011-08-09 05:00","2011","08","09","05:00"," ","17.7","","13.3","","75","","2","","7","","24.1","","100.05","","","","","","Mostly Cloudy"
"2011-08-09 06:00","2011","08","09","06:00"," ","17.2","","14.3","","83","","36","","7","","24.1","","100.08","","","","","","Mostly Cloudy"
"2011-08-09 07:00","2011","08","09","07:00"," ","18.9","","16.4","","85","","5","","9","","24.1","","100.06","","","","","","Mostly Cloudy"
"2011-08-09 08:00","2011","08","09","08:00"," ","19.6","","16.7","","83","","3","","7","","24.1","","100.07","","","","","","Mostly Cloudy"
"2011-08-09 09:00","2011","08","09","09:00"," ","22.0","","16.7","","72","","6","","11","","24.1","","100.00","","27","","","","Mostly Cloudy"
"2011-08-09 10:00","2011","08","09","10:00"," ","23.6","","16.1","","63","","10","","15","","24.1","","99.96","","28","","","","Mostly Cloudy"
"2011-08-09 11:00","2011","08","09","11:00"," ","24.2","","17.2","","65","","11","","19","","24.1","","99.93","","30","","","","Mostly Cloudy"
"2011-08-09 12:00","2011","08","09","12:00"," ","25.1","","16.9","","60","","9","","19","","24.1","","99.86","","30","","","","Cloudy"
"2011-08-09 13:00","2011","08","09","13:00"," ","25.9","","15.6","","53","","13","","20","","24.1","","99.83","","30","","","","Cloudy"
"2011-08-09 14:00","2011","08","09","14:00"," ","26.1","","14.6","","49","","12","","20","","24.1","","99.74","","30","","","","Cloudy"
"2011-08-09 15:00","2011","08","09","15:00"," ","26.2","","15.3","","51","","10","","19","","24.1","","99.67","","30","","","","Cloudy"
"2011-08-09 16:00","2011","08","09","16:00"," ","26.1","","15.2","","51","","10","","17","","24.1","","99.61","","30","","","","Cloudy"
"2011-08-09 17:00","2011","08","09","17:00"," ","26.0","","14.8","","50","","8","","19","","24.1","","99.54","","30","","","","Cloudy"
"2011-08-09 18:00","2011","08","09","18:00"," ","24.4","","16.6","","62","","7","","13","","16.1","","99.50","","29","","","","Rain Showers"
"2011-08-09 19:00","2011","08","09","19:00"," ","22.0","","18.9","","83","","12","","7","","12.9","","99.50","","29","","","","Rain"
"2011-08-09 20:00","2011","08","09","20:00"," ","21.1","","19.2","","89","","8","","11","","9.7","","99.45","","28","","","","Rain,Fog"
"2011-08-09 21:00","2011","08","09","21:00"," ","19.6","","18.2","","92","","9","","26","","4.8","","99.30","","","","","","Moderate Rain,Fog"
"2011-08-09 22:00","2011","08","09","22:00"," ","20.0","","18.6","","92","","9","","37","","6.4","","99.09","","26","","","","Rain,Fog"
"2011-08-09 23:00","2011","08","09","23:00"," ","20.3","","18.9","","92","","11","","28","","12.9","","99.03","","27","","","","Cloudy"
"2011-08-10 00:00","2011","08","10","00:00"," ","19.5","","18.9","","96","","18","","33","","4.8","","98.93","","","","","","Rain"
"2011-08-10 01:00","2011","08","10","01:00"," ","19.7","","18.4","","92","","22","","37","","16.1","","99.02","","","","","","Cloudy"
"2011-08-10 02:00","2011","08","10","02:00"," ","19.7","","18.1","","90","","22","","43","","12.9","","99.07","","","","","","Cloudy"
"2011-08-10 03:00","2011","08","10","03:00"," ","19.9","","17.9","","88","","23","","35","","16.1","","99.18","","","","","","Mostly Cloudy"
"2011-08-10 04:00","2011","08","10","04:00"," ","19.5","","17.4","","88","","24","","32","","25.0","","99.26","","","","","","Mostly Cloudy"
"2011-08-10 05:00","2011","08","10","05:00"," ","19.5","","17.4","","88","","24","","22","","24.1","","99.31","","","","","","Cloudy"
"2011-08-10 06:00","2011","08","10","06:00"," ","19.0","","17.0","","88","","25","","22","","24.1","","99.35","","","","","","Cloudy"
"2011-08-10 07:00","2011","08","10","07:00"," ","18.7","","16.7","","88","","24","","20","","24.1","","99.42","","","","","","Cloudy"
"2011-08-10 08:00","2011","08","10","08:00"," ","19.3","","16.7","","85","","25","","24","","24.1","","99.46","","","","","","Cloudy"
"2011-08-10 09:00","2011","08","10","09:00"," ","20.8","","16.9","","78","","23","","11","","24.1","","99.49","","26","","","","Mostly Cloudy"
"2011-08-10 10:00","2011","08","10","10:00"," ","23.1","","17.2","","69","","22","","24","","24.1","","99.50","","29","","","","Mostly Cloudy"
"2011-08-10 11:00","2011","08","10","11:00"," ","23.2","","17.2","","69","","22","","17","","24.1","","99.49","","29","","","","Mostly Cloudy"
"2011-08-10 12:00","2011","08","10","12:00"," ","23.9","","17.0","","65","","22","","19","","24.1","","99.47","","29","","","","Mostly Cloudy"
"2011-08-10 13:00","2011","08","10","13:00"," ","24.8","","17.5","","64","","23","","20","","24.1","","99.45","","30","","","","Mostly Cloudy"
"2011-08-10 14:00","2011","08","10","14:00"," ","25.8","","17.9","","62","","20","","15","","24.1","","99.39","","32","","","","Mostly Cloudy"
"2011-08-10 15:00","2011","08","10","15:00"," ","25.9","","17.9","","61","","21","","17","","24.1","","99.38","","32","","","","Thunderstorms"
"2011-08-10 16:00","2011","08","10","16:00"," ","21.3","","18.1","","82","","27","","26","","4.8","","99.49","","27","","","","Thunderstorms,Moderate Rain Showers"
"2011-08-10 17:00","2011","08","10","17:00"," ","18.4","","16.7","","90","","24","","4","","12.9","","99.58","","","","","","Thunderstorms,Rain Showers"
"2011-08-10 18:00","2011","08","10","18:00"," ","20.0","","18.0","","88","","17","","11","","24.1","","99.55","","26","","","","Cloudy"
"2011-08-10 19:00","2011","08","10","19:00"," ","21.4","","17.4","","78","","24","","13","","24.1","","99.53","","27","","","","Mostly Cloudy"
"2011-08-10 20:00","2011","08","10","20:00"," ","20.8","","17.3","","80","","25","","17","","25.0","","99.62","","26","","","","Mostly Cloudy"
"2011-08-10 21:00","2011","08","10","21:00"," ","20.0","","16.6","","81","","25","","19","","25.0","","99.70","","25","","","","Mostly Cloudy"
"2011-08-10 22:00","2011","08","10","22:00"," ","20.6","","17.3","","81","","23","","17","","25.0","","99.68","","26","","","","Mainly Clear"
"2011-08-10 23:00","2011","08","10","23:00"," ","20.3","","17.3","","83","","22","","22","","25.0","","99.71","","26","","","","Mainly Clear"
"2011-08-11 00:00","2011","08","11","00:00"," ","20.3","","16.2","","77","","24","","22","","25.0","","99.76","","25","","","","Mostly Cloudy"
"2011-08-11 01:00","2011","08","11","01:00"," ","19.2","","15.0","","77","","25","","22","","25.0","","99.79","","","","","","Mainly Clear"
"2011-08-11 02:00","2011","08","11","02:00"," ","18.6","","14.7","","78","","24","","22","","25.0","","99.79","","","","","","Mainly Clear"
"2011-08-11 03:00","2011","08","11","03:00"," ","18.5","","14.4","","77","","24","","26","","25.0","","99.81","","","","","","Mostly Cloudy"
"2011-08-11 04:00","2011","08","11","04:00"," ","18.2","","14.6","","80","","24","","24","","25.0","","99.86","","","","","","Mostly Cloudy"
"2011-08-11 05:00","2011","08","11","05:00"," ","18.0","","14.5","","80","","25","","22","","24.1","","99.93","","","","","","Mostly Cloudy"
"2011-08-11 06:00","2011","08","11","06:00"," ","17.8","","14.3","","80","","25","","20","","24.1","","99.97","","","","","","Mostly Cloudy"
"2011-08-11 07:00","2011","08","11","07:00"," ","17.7","","14.4","","81","","25","","22","","24.1","","100.02","","","","","","Cloudy"
"2011-08-11 08:00","2011","08","11","08:00"," ","18.0","","14.3","","79","","25","","22","","24.1","","100.06","","","","","","Mostly Cloudy"
"2011-08-11 09:00","2011","08","11","09:00"," ","19.1","","14.1","","73","","23","","26","","48.3","","100.12","","","","","","Mostly Cloudy"
"2011-08-11 10:00","2011","08","11","10:00"," ","20.6","","13.0","","62","","24","","24","","48.3","","100.15","","","","","","Mostly Cloudy"
"2011-08-11 11:00","2011","08","11","11:00"," ","20.2","","12.2","","60","","23","","26","","48.3","","100.15","","","","","","Mostly Cloudy"
"2011-08-11 12:00","2011","08","11","12:00"," ","20.5","","11.9","","58","","23","","26","","24.1","","100.18","","","","","","Mostly Cloudy"
"2011-08-11 13:00","2011","08","11","13:00"," ","21.1","","12.0","","56","","23","","30","","48.3","","100.22","","","","","","Mostly Cloudy"
"2011-08-11 14:00","2011","08","11","14:00"," ","20.7","","14.2","","66","","22","","32","","48.3","","100.25","","","","","","Mainly Clear"
"2011-08-11 15:00","2011","08","11","15:00"," ","21.9","","13.1","","57","","25","","33","","48.3","","100.26","","25","","","","Mainly Clear"
"2011-08-11 16:00","2011","08","11","16:00"," ","21.5","","11.9","","54","","27","","30","","48.3","","100.29","","","","","","Mostly Cloudy"
"2011-08-11 17:00","2011","08","11","17:00"," ","20.6","","12.7","","61","","26","","22","","48.3","","100.35","","","","","","Mostly Cloudy"
"2011-08-11 18:00","2011","08","11","18:00"," ","20.3","","13.1","","63","","28","","20","","48.3","","100.39","","","","","","Mainly Clear"
"2011-08-11 19:00","2011","08","11","19:00"," ","18.7","","12.9","","69","","28","","13","","48.3","","100.42","","","","","","Mainly Clear"
"2011-08-11 20:00","2011","08","11","20:00"," ","19.0","","13.1","","69","","25","","15","","25.0","","100.48","","","","","","Mainly Clear"
"2011-08-11 21:00","2011","08","11","21:00"," ","18.2","","13.6","","75","","28","","19","","25.0","","100.53","","","","","","Clear"
"2011-08-11 22:00","2011","08","11","22:00"," ","18.1","","14.0","","77","","25","","11","","25.0","","100.58","","","","","","Mainly Clear"
"2011-08-11 23:00","2011","08","11","23:00"," ","17.4","","14.2","","81","","25","","11","","25.0","","100.61","","","","","","Clear"
"2011-08-12 00:00","2011","08","12","00:00"," ","16.7","","14.4","","86","","26","","11","","25.0","","100.62","","","","","","Clear"
"2011-08-12 01:00","2011","08","12","01:00"," ","16.6","","14.3","","86","","27","","11","","25.0","","100.63","","","","","","Clear"
"2011-08-12 02:00","2011","08","12","02:00"," ","15.8","","13.7","","87","","25","","15","","25.0","","100.67","","","","","","Clear"
"2011-08-12 03:00","2011","08","12","03:00"," ","15.4","","13.4","","88","","25","","13","","25.0","","100.70","","","","","","Mainly Clear"
"2011-08-12 04:00","2011","08","12","04:00"," ","15.6","","13.9","","90","","24","","9","","25.0","","100.74","","","","","","Mostly Cloudy"
"2011-08-12 05:00","2011","08","12","05:00"," ","14.9","","13.4","","91","","24","","9","","24.1","","100.78","","","","","","Mainly Clear"
"2011-08-12 06:00","2011","08","12","06:00"," ","15.1","","13.5","","90","","26","","11","","24.1","","100.87","","","","","","Mainly Clear"
"2011-08-12 07:00","2011","08","12","07:00"," ","17.2","","14.2","","83","","28","","17","","24.1","","100.93","","","","","","Mainly Clear"
"2011-08-12 08:00","2011","08","12","08:00"," ","18.7","","14.4","","76","","27","","13","","24.1","","100.96","","","","","","Mainly Clear"
"2011-08-12 09:00","2011","08","12","09:00"," ","19.4","","14.6","","74","","28","","17","","24.1","","100.98","","","","","","Mainly Clear"
"2011-08-12 10:00","2011","08","12","10:00"," ","20.4","","14.5","","69","","28","","11","","48.3","","100.98","","","","","","Mostly Cloudy"
"2011-08-12 11:00","2011","08","12","11:00"," ","21.5","","15.3","","68","","25","","15","","48.3","","100.95","","26","","","","Mostly Cloudy"
"2011-08-12 12:00","2011","08","12","12:00"," ","22.0","","14.4","","62","","26","","11","","48.3","","100.97","","26","","","","Mostly Cloudy"
"2011-08-12 13:00","2011","08","12","13:00"," ","23.2","","14.7","","59","","27","","19","","48.3","","100.96","","27","","","","Mostly Cloudy"
"2011-08-12 14:00","2011","08","12","14:00"," ","25.1","","15.3","","55","","27","","20","","48.3","","100.96","","29","","","","Mainly Clear"
"2011-08-12 15:00","2011","08","12","15:00"," ","24.9","","13.9","","50","","26","","17","","48.3","","100.95","","28","","","","Mainly Clear"
"2011-08-12 16:00","2011","08","12","16:00"," ","25.8","","13.7","","47","","28","","19","","48.3","","100.95","","29","","","","Mainly Clear"
"2011-08-12 17:00","2011","08","12","17:00"," ","25.8","","13.4","","46","","26","","15","","48.3","","100.92","","29","","","","Mainly Clear"
"2011-08-12 18:00","2011","08","12","18:00"," ","24.8","","14.2","","52","","29","","11","","48.3","","100.91","","28","","","","Mainly Clear"
"2011-08-12 19:00","2011","08","12","19:00"," ","24.5","","14.1","","52","","23","","6","","48.3","","100.94","","28","","","","Mainly Clear"
"2011-08-12 20:00","2011","08","12","20:00"," ","24.0","","14.5","","55","","22","","7","","25.0","","100.98","","28","","","","Mainly Clear"
"2011-08-12 21:00","2011","08","12","21:00"," ","23.4","","16.6","","66","","23","","11","","25.0","","101.01","","28","","","","Mainly Clear"
"2011-08-12 22:00","2011","08","12","22:00"," ","22.8","","16.7","","68","","23","","15","","25.0","","101.03","","28","","","","Mostly Cloudy"
"2011-08-12 23:00","2011","08","12","23:00"," ","21.8","","16.8","","73","","22","","9","","25.0","","101.05","","27","","","","Mostly Cloudy"
"2011-08-13 00:00","2011","08","13","00:00"," ","20.8","","15.6","","72","","24","","9","","25.0","","101.06","","25","","","","Mostly Cloudy"
"2011-08-13 01:00","2011","08","13","01:00"," ","20.4","","14.1","","67","","23","","15","","25.0","","101.08","","","","","","Mainly Clear"
"2011-08-13 02:00","2011","08","13","02:00"," ","19.8","","14.8","","73","","24","","7","","25.0","","101.10","","","","","","Mostly Cloudy"
"2011-08-13 03:00","2011","08","13","03:00"," ","19.6","","15.0","","75","","22","","9","","25.0","","101.09","","","","","","Mostly Cloudy"
"2011-08-13 04:00","2011","08","13","04:00"," ","19.3","","14.5","","74","","25","","11","","25.0","","101.10","","","","","","Mostly Cloudy"
"2011-08-13 05:00","2011","08","13","05:00"," ","18.8","","14.0","","74","","24","","15","","48.3","","101.12","","","","","","Mainly Clear"
"2011-08-13 06:00","2011","08","13","06:00"," ","18.8","","13.7","","72","","26","","7","","48.3","","101.17","","","","","","Mostly Cloudy"
"2011-08-13 07:00","2011","08","13","07:00"," ","19.9","","14.5","","71","","25","","15","","48.3","","101.20","","","","","","Mostly Cloudy"
"2011-08-13 08:00","2011","08","13","08:00"," ","21.5","","15.4","","68","","22","","13","","48.3","","101.22","","26","","","","Mostly Cloudy"
"2011-08-13 09:00","2011","08","13","09:00"," ","22.8","","15.9","","65","","23","","13","","48.3","","101.17","","27","","","","Mostly Cloudy"
"2011-08-13 10:00","2011","08","13","10:00"," ","24.1","","17.0","","65","","20","","17","","48.3","","101.16","","29","","","","Mostly Cloudy"
"2011-08-13 11:00","2011","08","13","11:00"," ","25.3","","16.7","","59","","20","","13","","48.3","","101.14","","30","","","","Mostly Cloudy"
"2011-08-13 12:00","2011","08","13","12:00"," ","25.9","","16.8","","57","","22","","17","","48.3","","101.12","","31","","","","Mostly Cloudy"
"2011-08-13 13:00","2011","08","13","13:00"," ","26.5","","16.1","","53","","24","","15","","48.3","","101.06","","31","","","","Mainly Clear"
"2011-08-13 14:00","2011","08","13","14:00"," ","27.6","","16.9","","52","","24","","15","","48.3","","100.98","","33","","","","Mostly Cloudy"
"2011-08-13 15:00","2011","08","13","15:00"," ","27.7","","16.7","","51","","20","","19","","48.3","","100.93","","33","","","","Mostly Cloudy"
"2011-08-13 16:00","2011","08","13","16:00"," ","27.5","","15.8","","49","","23","","13","","48.3","","100.89","","32","","","","Mostly Cloudy"
"2011-08-13 17:00","2011","08","13","17:00"," ","26.1","","17.1","","58","","15","","15","","48.3","","100.88","","31","","","","Mostly Cloudy"
"2011-08-13 18:00","2011","08","13","18:00"," ","25.9","","17.3","","59","","20","","6","","48.3","","100.87","","31","","","","Mostly Cloudy"
"2011-08-13 19:00","2011","08","13","19:00"," ","24.7","","17.0","","62","","26","","4","","25.0","","100.87","","30","","","","Mostly Cloudy"
"2011-08-13 20:00","2011","08","13","20:00"," ","23.9","","16.5","","63","","16","","4","","25.0","","100.91","","29","","","","Mostly Cloudy"
"2011-08-13 21:00","2011","08","13","21:00"," ","23.1","","16.8","","68","","14","","4","","25.0","","100.91","","28","","","","Cloudy"
"2011-08-13 22:00","2011","08","13","22:00"," ","22.2","","16.7","","71","","12","","6","","25.0","","100.87","","27","","","","Mainly Clear"
"2011-08-13 23:00","2011","08","13","23:00"," ","21.8","","16.6","","72","","13","","4","","25.0","","100.84","","27","","","","Mainly Clear"
"2011-08-14 00:00","2011","08","14","00:00"," ","22.4","","16.7","","70","","11","","4","","25.0","","100.87","","27","","","","Mostly Cloudy"
"2011-08-14 01:00","2011","08","14","01:00"," ","20.0","","17.2","","84","","35","","6","","25.0","","100.85","","25","","","","Mostly Cloudy"
"2011-08-14 02:00","2011","08","14","02:00"," ","19.4","","16.4","","83","","3","","15","","25.0","","100.78","","","","","","Mostly Cloudy"
"2011-08-14 03:00","2011","08","14","03:00"," ","19.1","","16.5","","85","","3","","9","","25.0","","100.76","","","","","","Mainly Clear"
"2011-08-14 04:00","2011","08","14","04:00"," ","19.7","","16.2","","80","","5","","9","","25.0","","100.76","","","","","","Mostly Cloudy"
"2011-08-14 05:00","2011","08","14","05:00"," ","19.3","","16.5","","84","","1","","6","","48.3","","100.80","","","","","","Mostly Cloudy"
"2011-08-14 06:00","2011","08","14","06:00"," ","18.9","","16.8","","88","","1","","11","","48.3","","100.80","","","","","","Cloudy"
"2011-08-14 07:00","2011","08","14","07:00"," ","19.9","","17.3","","85","","3","","11","","24.1","","100.80","","","","","","Mostly Cloudy"
"2011-08-14 08:00","2011","08","14","08:00"," ","20.9","","17.4","","80","","3","","9","","24.1","","100.82","","26","","","","Cloudy"
"2011-08-14 09:00","2011","08","14","09:00"," ","22.6","","18.2","","76","","5","","15","","24.1","","100.79","","29","","","","Cloudy"
"2011-08-14 10:00","2011","08","14","10:00"," ","23.7","","17.8","","70","","8","","7","","48.3","","100.80","","30","","","","Mostly Cloudy"
"2011-08-14 11:00","2011","08","14","11:00"," ","24.9","","17.6","","64","","14","","7","","24.1","","100.76","","31","","","","Mostly Cloudy"
"2011-08-14 12:00","2011","08","14","12:00"," ","25.4","","18.2","","64","","8","","7","","24.1","","100.70","","32","","","","Mostly Cloudy"
"2011-08-14 13:00","2011","08","14","13:00"," ","25.8","","18.4","","64","","7","","7","","24.1","","100.67","","32","","","","Cloudy"
"2011-08-14 14:00","2011","08","14","14:00"," ","26.2","","18.2","","61","","5","","9","","24.1","","100.59","","32","","","","Mostly Cloudy"
"2011-08-14 15:00","2011","08","14","15:00"," ","26.8","","17.8","","58","","6","","7","","48.3","","100.56","","33","","","","Mostly Cloudy"
"2011-08-14 16:00","2011","08","14","16:00"," ","24.6","","18.6","","69","","3","","20","","48.3","","100.59","","31","","","","Cloudy"
"2011-08-14 17:00","2011","08","14","17:00"," ","21.8","","18.7","","83","","7","","26","","24.1","","100.59","","28","","","","Rain Showers"
"2011-08-14 18:00","2011","08","14","18:00"," ","22.6","","17.0","","71","","8","","15","","24.1","","100.66","","28","","","","Cloudy"
"2011-08-14 19:00","2011","08","14","19:00"," ","22.0","","17.0","","73","","6","","11","","25.0","","100.66","","27","","","","Cloudy"
"2011-08-14 20:00","2011","08","14","20:00"," ","22.1","","17.7","","76","","6","","13","","25.0","","100.68","","28","","","","Cloudy"
"2011-08-14 21:00","2011","08","14","21:00"," ","21.9","","18.0","","79","","","","0","","12.9","","100.68","","28","","","","Thunderstorms,Moderate Rain Showers"
"2011-08-14 22:00","2011","08","14","22:00"," ","19.6","","18.7","","95","","13","","6","","4.8","","100.71","","","","","","Thunderstorms,Rain,Fog"
"2011-08-14 23:00","2011","08","14","23:00"," ","20.0","","18.3","","90","","6","","11","","25.0","","100.62","","26","","","","Cloudy"
"2011-08-15 00:00","2011","08","15","00:00"," ","20.4","","18.4","","88","","5","","11","","25.0","","100.61","","27","","","","Cloudy"
"2011-08-15 01:00","2011","08","15","01:00"," ","20.5","","18.5","","88","","5","","11","","25.0","","100.59","","27","","","","Cloudy"
"2011-08-15 02:00","2011","08","15","02:00"," ","20.3","","18.4","","89","","11","","13","","25.0","","100.57","","27","","","","Cloudy"
"2011-08-15 03:00","2011","08","15","03:00"," ","20.1","","18.2","","89","","11","","11","","25.0","","100.55","","26","","","","Rain"
"2011-08-15 04:00","2011","08","15","04:00"," ","19.9","","17.6","","87","","14","","17","","25.0","","100.55","","","","","","Cloudy"
"2011-08-15 05:00","2011","08","15","05:00"," ","19.7","","17.6","","88","","12","","7","","24.1","","100.59","","","","","","Cloudy"
"2011-08-15 06:00","2011","08","15","06:00"," ","20.2","","17.7","","86","","10","","7","","24.1","","100.64","","26","","","","Cloudy"
"2011-08-15 07:00","2011","08","15","07:00"," ","20.5","","17.6","","83","","9","","7","","24.1","","100.65","","26","","","","Cloudy"
"2011-08-15 08:00","2011","08","15","08:00"," ","21.4","","17.4","","78","","9","","9","","24.1","","100.62","","27","","","","Cloudy"
"2011-08-15 09:00","2011","08","15","09:00"," ","21.7","","16.8","","74","","13","","9","","24.1","","100.65","","27","","","","Cloudy"
"2011-08-15 10:00","2011","08","15","10:00"," ","21.7","","16.9","","74","","11","","13","","24.1","","100.65","","27","","","","Cloudy"
"2011-08-15 11:00","2011","08","15","11:00"," ","21.8","","16.6","","72","","14","","11","","25.0","","100.63","","27","","","","Cloudy"
"2011-08-15 12:00","2011","08","15","12:00"," ","22.0","","16.3","","70","","8","","13","","24.1","","100.60","","27","","","","Cloudy"
"2011-08-15 13:00","2011","08","15","13:00"," ","22.5","","16.6","","69","","11","","17","","24.1","","100.59","","28","","","","Cloudy"
"2011-08-15 14:00","2011","08","15","14:00"," ","21.9","","16.2","","70","","9","","17","","24.1","","100.55","","27","","","","Cloudy"
"2011-08-15 15:00","2011","08","15","15:00"," ","21.9","","16.1","","70","","7","","17","","24.1","","100.51","","27","","","","Cloudy"
"2011-08-15 16:00","2011","08","15","16:00"," ","22.0","","15.8","","68","","9","","19","","24.1","","100.50","","26","","","","Cloudy"
"2011-08-15 17:00","2011","08","15","17:00"," ","21.8","","15.6","","68","","9","","15","","24.1","","100.47","","26","","","","Rain Showers"
"2011-08-15 18:00","2011","08","15","18:00"," ","21.5","","15.5","","69","","9","","13","","25.0","","100.48","","26","","","","Cloudy"
"2011-08-15 19:00","2011","08","15","19:00"," ","21.1","","16.3","","74","","9","","13","","25.0","","100.50","","26","","","","Cloudy"
"2011-08-15 20:00","2011","08","15","20:00"," ","20.6","","16.3","","76","","10","","11","","25.0","","100.50","","25","","","","Mostly Cloudy"
"2011-08-15 21:00","2011","08","15","21:00"," ","20.7","","16.6","","77","","5","","9","","25.0","","100.49","","26","","","","Cloudy"
"2011-08-15 22:00","2011","08","15","22:00"," ","20.0","","17.1","","83","","4","","13","","25.0","","100.51","","25","","","","Drizzle"
"2011-08-15 23:00","2011","08","15","23:00"," ","19.6","","16.9","","84","","5","","11","","25.0","","100.48","","","","","","Cloudy"
"2011-08-16 00:00","2011","08","16","00:00"," ","19.0","","16.9","","88","","2","","13","","25.0","","100.44","","","","","","Cloudy"
"2011-08-16 01:00","2011","08","16","01:00"," ","18.8","","16.3","","85","","4","","13","","25.0","","100.45","","","","","","Mostly Cloudy"
"2011-08-16 02:00","2011","08","16","02:00"," ","18.6","","16.1","","85","","5","","7","","25.0","","100.45","","","","","","Cloudy"
"2011-08-16 03:00","2011","08","16","03:00"," ","18.4","","16.1","","86","","3","","4","","25.0","","100.46","","","","","","Cloudy"
"2011-08-16 04:00","2011","08","16","04:00"," ","16.9","","15.8","","93","","34","","7","","25.0","","100.48","","","","","","Mostly Cloudy"
"2011-08-16 05:00","2011","08","16","05:00"," ","17.7","","15.8","","89","","3","","6","","24.1","","100.53","","","","","","Cloudy"
"2011-08-16 06:00","2011","08","16","06:00"," ","17.0","","15.7","","92","","30","","4","","24.1","","100.57","","","","","","Cloudy"
"2011-08-16 07:00","2011","08","16","07:00"," ","18.6","","16.3","","86","","30","","7","","24.1","","100.61","","","","","","Cloudy"
"2011-08-16 08:00","2011","08","16","08:00"," ","20.1","","15.6","","75","","27","","7","","24.1","","100.60","","","","","","Cloudy"
"2011-08-16 09:00","2011","08","16","09:00"," ","21.1","","16.9","","77","","28","","9","","24.1","","100.62","","26","","","","Mostly Cloudy"
"2011-08-16 10:00","2011","08","16","10:00"," ","22.5","","17.4","","73","","31","","13","","24.1","","100.63","","28","","","","Mostly Cloudy"
"2011-08-16 11:00","2011","08","16","11:00"," ","23.7","","17.7","","69","","27","","11","","24.1","","100.63","","29","","","","Mostly Cloudy"
"2011-08-16 12:00","2011","08","16","12:00"," ","24.2","","17.5","","66","","31","","15","","24.1","","100.61","","30","","","","Rain Showers"
"2011-08-16 13:00","2011","08","16","13:00"," ","25.6","","17.3","","60","","28","","15","","24.1","","100.60","","31","","","","Mostly Cloudy"
"2011-08-16 14:00","2011","08","16","14:00"," ","25.2","","17.5","","62","","9","","7","","24.1","","100.62","","31","","","","Mostly Cloudy"
"2011-08-16 15:00","2011","08","16","15:00"," ","20.4","","17.6","","84","","22","","6","","24.1","","100.64","","26","","","","Mostly Cloudy"
"2011-08-16 16:00","2011","08","16","16:00"," ","25.4","","16.7","","59","","","","0","","24.1","","100.66","","30","","","","Mainly Clear"
"2011-08-16 17:00","2011","08","16","17:00"," ","26.1","","15.8","","53","","32","","13","","24.1","","100.68","","31","","","","Mainly Clear"
"2011-08-16 18:00","2011","08","16","18:00"," ","25.2","","14.7","","52","","33","","15","","24.1","","100.75","","29","","","","Mainly Clear"
"2011-08-16 19:00","2011","08","16","19:00"," ","23.2","","12.0","","49","","35","","7","","24.1","","100.86","","25","","","","Mainly Clear"
"2011-08-16 20:00","2011","08","16","20:00"," ","20.5","","13.6","","65","","32","","9","","25.0","","100.98","","","","","","Mainly Clear"
"2011-08-16 21:00","2011","08","16","21:00"," ","19.2","","13.3","","69","","32","","9","","25.0","","101.04","","","","","","Clear"
"2011-08-16 22:00","2011","08","16","22:00"," ","18.3","","13.4","","73","","33","","6","","25.0","","101.08","","","","","","Clear"
"2011-08-16 23:00","2011","08","16","23:00"," ","17.0","","12.6","","75","","32","","7","","25.0","","101.13","","","","","","Clear"
"2011-08-17 00:00","2011","08","17","00:00"," ","17.6","","12.8","","73","","36","","6","","25.0","","101.19","","","","","","Clear"
"2011-08-17 01:00","2011","08","17","01:00"," ","14.9","","12.8","","87","","34","","4","","25.0","","101.24","","","","","","Clear"
"2011-08-17 02:00","2011","08","17","02:00"," ","13.6","","11.2","","85","","34","","6","","25.0","","101.27","","","","","","Clear"
"2011-08-17 03:00","2011","08","17","03:00"," ","14.8","","11.5","","81","","35","","6","","25.0","","101.34","","","","","","Clear"
"2011-08-17 04:00","2011","08","17","04:00"," ","14.7","","11.0","","78","","","","0","","25.0","","101.39","","","","","","Clear"
